Person_ID,Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,RawScore,DecileScore
50946,Male,African-American,Pretrial,Jail Inmate,Single,-1.39,7
50946,Male,African-American,Pretrial,Jail Inmate,Single,0.16,8
50946,Male,African-American,Pretrial,Jail Inmate,Single,21.0,4
50938,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.6,6
50938,Female,Caucasian,Pretrial,Jail Inmate,Single,-0.69,5
50938,Female,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
50947,Male,African-American,Pretrial,Jail Inmate,Single,-1.62,6
50947,Male,African-American,Pretrial,Jail Inmate,Single,-0.49,5
50947,Male,African-American,Pretrial,Jail Inmate,Single,13.0,1
50941,Male,Caucasian,Pretrial,Jail Inmate,Married,-3.75,1
50941,Male,Caucasian,Pretrial,Jail Inmate,Married,-2.22,1
50941,Male,Caucasian,Pretrial,Jail Inmate,Married,13.0,1
50944,Female,African-American,Pretrial,Jail Inmate,Single,-1.69,6
50944,Female,African-American,Pretrial,Jail Inmate,Single,0.6,10
50944,Female,African-American,Pretrial,Jail Inmate,Single,22.0,5
50949,Male,Caucasian,Pretrial,Jail Inmate,Divorced,-4.35,1
50949,Male,Caucasian,Pretrial,Jail Inmate,Divorced,-2.77,1
50949,Male,Caucasian,Pretrial,Jail Inmate,Divorced,15.0,1
50942,Female,Other,Pretrial,Jail Inmate,Married,-4.08,1
50942,Female,Other,Pretrial,Jail Inmate,Married,-2.45,1
50942,Female,Other,Pretrial,Jail Inmate,Married,12.0,1
8812,Male,African-American,Pretrial,Jail Inmate,Significant Other,-0.73,9
8812,Male,African-American,Pretrial,Jail Inmate,Significant Other,0.82,10
8812,Male,African-American,Pretrial,Jail Inmate,Significant Other,18.0,3
50962,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.17,4
50962,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.41,5
50962,Male,Caucasian,Pretrial,Jail Inmate,Single,24.0,6
50953,Male,African-American,Pretrial,Jail Inmate,Single,-2.48,3
50953,Male,African-American,Pretrial,Jail Inmate,Single,-0.71,4
50953,Male,African-American,Pretrial,Jail Inmate,Single,24.0,6
50955,Male,Caucasian,Pretrial,Jail Inmate,Single,-3.56,1
50955,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.84,1
50955,Male,Caucasian,Pretrial,Jail Inmate,Single,18.0,3
15195,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.85,9
15195,Male,Caucasian,Pretrial,Jail Inmate,Single,0.61,9
15195,Male,Caucasian,Pretrial,Jail Inmate,Single,16.0,2
50959,Male,Hispanic,Pretrial,Jail Inmate,Married,-4.5,1
50959,Male,Hispanic,Pretrial,Jail Inmate,Married,-2.82,1
50959,Male,Hispanic,Pretrial,Jail Inmate,Married,12.0,1
50956,Male,African-American,Pretrial,Jail Inmate,Married,-0.62,10
50956,Male,African-American,Pretrial,Jail Inmate,Married,0.64,10
50956,Male,African-American,Pretrial,Jail Inmate,Married,25.0,6
50958,Female,African-American,Pretrial,Jail Inmate,Single,-2.77,2
50958,Female,African-American,Pretrial,Jail Inmate,Single,-1.68,1
50958,Female,African-American,Pretrial,Jail Inmate,Single,14.0,1
50951,Male,African-American,Pretrial,Jail Inmate,Single,-1.54,6
50951,Male,African-American,Pretrial,Jail Inmate,Single,-0.2,6
50951,Male,African-American,Pretrial,Jail Inmate,Single,21.0,4
8550,Male,African-American,Pretrial,Jail Inmate,Single,-2.4,3
8550,Male,African-American,Pretrial,Jail Inmate,Single,-0.32,5
8550,Male,African-American,Pretrial,Jail Inmate,Single,26.0,7
50961,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.9,2
50961,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.55,1
50961,Male,Caucasian,Pretrial,Jail Inmate,Single,15.0,1
37680,Male,African-American,Pretrial,Jail Inmate,Married,-3.25,1
37680,Male,African-American,Pretrial,Jail Inmate,Married,-1.39,1
37680,Male,African-American,Pretrial,Jail Inmate,Married,20.0,3
50957,Male,African-American,Pretrial,Jail Inmate,Single,-1.86,5
50957,Male,African-American,Pretrial,Jail Inmate,Single,-0.74,4
50957,Male,African-American,Pretrial,Jail Inmate,Single,13.0,1
15195,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.0,8
15195,Male,Caucasian,Pretrial,Jail Inmate,Single,0.52,9
15195,Male,Caucasian,Pretrial,Jail Inmate,Single,15.0,1
11820,Male,Caucasian,Pretrial,Jail Inmate,Separated,-2.2,4
11820,Male,Caucasian,Pretrial,Jail Inmate,Separated,-0.58,4
11820,Male,Caucasian,Pretrial,Jail Inmate,Separated,20.0,3
50954,Male,Other,Pretrial,Jail Inmate,Married,-3.61,1
50954,Male,Other,Pretrial,Jail Inmate,Married,-2.13,1
50954,Male,Other,Pretrial,Jail Inmate,Married,15.0,1
50960,Female,African-American,Pretrial,Jail Inmate,Married,-2.76,2
50960,Female,African-American,Pretrial,Jail Inmate,Married,-1.45,2
50960,Female,African-American,Pretrial,Jail Inmate,Married,11.0,1
50950,Male,Hispanic,Pretrial,Jail Inmate,Married,-4.08,1
50950,Male,Hispanic,Pretrial,Jail Inmate,Married,-2.74,1
50950,Male,Hispanic,Pretrial,Jail Inmate,Married,12.0,1
50952,Female,African-American,Pretrial,Jail Inmate,Single,-3.03,1
50952,Female,African-American,Pretrial,Jail Inmate,Single,-1.52,2
50952,Female,African-American,Pretrial,Jail Inmate,Single,16.0,2
8888,Male,African-American,Pretrial,Jail Inmate,Single,-1.91,5
8888,Male,African-American,Pretrial,Jail Inmate,Single,-0.49,5
8888,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
50967,Male,African-American,Pretrial,Jail Inmate,Single,-1.75,5
50967,Male,African-American,Pretrial,Jail Inmate,Single,-0.36,5
50967,Male,African-American,Pretrial,Jail Inmate,Single,18.0,3
50973,Female,Hispanic,Post Sentence,Probation,Married,-2.92,2
50973,Female,Hispanic,Post Sentence,Probation,Married,-1.09,3
50973,Female,Hispanic,Post Sentence,Probation,Married,15.0,1
50980,Female,Caucasian,Other,Probation,Divorced,-3.87,1
50980,Female,Caucasian,Other,Probation,Divorced,-1.77,1
50980,Female,Caucasian,Other,Probation,Divorced,24.0,6
50987,Male,Caucasian,Post Sentence,Probation,Single,-3.5,1
50987,Male,Caucasian,Post Sentence,Probation,Single,-0.71,4
50987,Male,Caucasian,Post Sentence,Probation,Single,19.0,3
50993,Male,Hispanic,Pretrial,Jail Inmate,Single,-1.95,5
50993,Male,Hispanic,Pretrial,Jail Inmate,Single,-0.96,3
50993,Male,Hispanic,Pretrial,Jail Inmate,Single,11.0,1
50963,Male,Other,Pretrial,Jail Inmate,Separated,-3.33,1
50963,Male,Other,Pretrial,Jail Inmate,Separated,-1.48,1
50963,Male,Other,Pretrial,Jail Inmate,Separated,14.0,1
50978,Male,African-American,Pretrial,Jail Inmate,Single,-1.76,5
50978,Male,African-American,Pretrial,Jail Inmate,Single,-0.29,6
50978,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
50981,Male,African-American,Pretrial,Jail Inmate,Single,-0.69,9
50981,Male,African-American,Pretrial,Jail Inmate,Single,0.85,10
50981,Male,African-American,Pretrial,Jail Inmate,Single,37.0,10
42925,Male,Caucasian,Post Sentence,Probation,Divorced,-3.87,1
42925,Male,Caucasian,Post Sentence,Probation,Divorced,-1.68,1
42925,Male,Caucasian,Post Sentence,Probation,Divorced,18.0,3
50984,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-1.23,8
50984,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-0.44,6
50984,Female,Caucasian,Pretrial,Pretrial Defendant,Single,11.0,1
25604,Male,Caucasian,Post Sentence,Probation,Married,-2.32,3
25604,Male,Caucasian,Post Sentence,Probation,Married,-0.18,6
25604,Male,Caucasian,Post Sentence,Probation,Married,21.0,4
50972,Male,Caucasian,Post Sentence,Probation,Divorced,-3.04,1
50972,Male,Caucasian,Post Sentence,Probation,Divorced,-1.03,2
50972,Male,Caucasian,Post Sentence,Probation,Divorced,22.0,5
50969,Male,African-American,Pretrial,Jail Inmate,Single,-2.56,2
50969,Male,African-American,Pretrial,Jail Inmate,Single,-1.38,2
50969,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
50977,Male,African-American,Post Sentence,Probation,Married,-2.55,3
50977,Male,African-American,Post Sentence,Probation,Married,0.07,7
50977,Male,African-American,Post Sentence,Probation,Married,30.0,8
49128,Male,African-American,Pretrial,Jail Inmate,Single,-2.17,4
49128,Male,African-American,Pretrial,Jail Inmate,Single,0.01,7
49128,Male,African-American,Pretrial,Jail Inmate,Single,33.0,9
19434,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.41,3
19434,Male,Caucasian,Pretrial,Jail Inmate,Single,0.25,8
19434,Male,Caucasian,Pretrial,Jail Inmate,Single,25.0,6
50979,Female,Caucasian,Post Sentence,Probation,Single,-2.8,2
50979,Female,Caucasian,Post Sentence,Probation,Single,-0.99,4
50979,Female,Caucasian,Post Sentence,Probation,Single,13.0,1
50982,Male,Caucasian,Pretrial,Jail Inmate,Married,-2.13,4
50982,Male,Caucasian,Pretrial,Jail Inmate,Married,-0.76,3
50982,Male,Caucasian,Pretrial,Jail Inmate,Married,15.0,1
50986,Male,African-American,Pretrial,Jail Inmate,Single,-1.11,8
50986,Male,African-American,Pretrial,Jail Inmate,Single,0.3,8
50986,Male,African-American,Pretrial,Jail Inmate,Single,34.0,10
50988,Female,African-American,Other,Probation,Single,-2.23,4
50988,Female,African-American,Other,Probation,Single,-0.54,6
50988,Female,African-American,Other,Probation,Single,18.0,3
50966,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.69,2
50966,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.48,5
50966,Male,Caucasian,Pretrial,Jail Inmate,Single,26.0,7
50974,Male,African-American,Pretrial,Jail Inmate,Significant Other,-1.84,5
50974,Male,African-American,Pretrial,Jail Inmate,Significant Other,-0.54,4
50974,Male,African-American,Pretrial,Jail Inmate,Significant Other,14.0,1
51023,Male,Hispanic,Pretrial,Jail Inmate,Separated,-3.35,1
51023,Male,Hispanic,Pretrial,Jail Inmate,Separated,-1.42,1
51023,Male,Hispanic,Pretrial,Jail Inmate,Separated,12.0,1
50990,Male,Hispanic,Other,Probation,Single,-2.62,2
50990,Male,Hispanic,Other,Probation,Single,-0.75,3
50990,Male,Hispanic,Other,Probation,Single,18.0,3
41888,Female,African-American,Post Sentence,Probation,Single,-2.31,3
41888,Female,African-American,Post Sentence,Probation,Single,-0.53,5
41888,Female,African-American,Post Sentence,Probation,Single,23.0,5
50975,Male,African-American,Pretrial,Jail Inmate,Single,-2.36,3
50975,Male,African-American,Pretrial,Jail Inmate,Single,-0.24,6
50975,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
50976,Male,African-American,Pretrial,Jail Inmate,Single,-2.55,3
50976,Male,African-American,Pretrial,Jail Inmate,Single,-0.65,4
50976,Male,African-American,Pretrial,Jail Inmate,Single,18.0,3
50989,Male,Hispanic,Pretrial,Jail Inmate,Married,-2.06,4
50989,Male,Hispanic,Pretrial,Jail Inmate,Married,-0.6,4
50989,Male,Hispanic,Pretrial,Jail Inmate,Married,37.0,10
50983,Female,African-American,Pretrial,Jail Inmate,Single,-1.37,7
50983,Female,African-American,Pretrial,Jail Inmate,Single,0.79,10
50983,Female,African-American,Pretrial,Jail Inmate,Single,20.0,4
50964,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.65,6
50964,Female,Caucasian,Pretrial,Jail Inmate,Single,-0.53,6
50964,Female,Caucasian,Pretrial,Jail Inmate,Single,14.0,1
50970,Female,Other,Pretrial,Jail Inmate,Single,-3.41,1
50970,Female,Other,Pretrial,Jail Inmate,Single,-1.94,1
50970,Female,Other,Pretrial,Jail Inmate,Single,12.0,1
50965,Male,African-American,Pretrial,Jail Inmate,Single,-1.4,7
50965,Male,African-American,Pretrial,Jail Inmate,Single,0.52,9
50965,Male,African-American,Pretrial,Jail Inmate,Single,26.0,7
50968,Male,African-American,Pretrial,Jail Inmate,Single,-2.34,3
50968,Male,African-American,Pretrial,Jail Inmate,Single,-0.28,6
50968,Male,African-American,Pretrial,Jail Inmate,Single,19.0,3
50985,Male,Caucasian,Other,Probation,Married,-2.8,2
50985,Male,Caucasian,Other,Probation,Married,-1.01,2
50985,Male,Caucasian,Other,Probation,Married,20.0,3
50992,Male,Hispanic,Post Sentence,Probation,Single,-1.91,5
50992,Male,Hispanic,Post Sentence,Probation,Single,-0.51,5
50992,Male,Hispanic,Post Sentence,Probation,Single,13.0,1
50240,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-3.38,1
50240,Female,Caucasian,Pretrial,Pretrial Defendant,Single,-1.5,2
50240,Female,Caucasian,Pretrial,Pretrial Defendant,Single,16.0,2
44870,Male,Caucasian,Other,Probation,Divorced,-3.97,1
44870,Male,Caucasian,Other,Probation,Divorced,-2.21,1
44870,Male,Caucasian,Other,Probation,Divorced,17.0,2
5754,Male,African-American,Pretrial,Jail Inmate,Single,-1.08,8
5754,Male,African-American,Pretrial,Jail Inmate,Single,0.51,9
5754,Male,African-American,Pretrial,Jail Inmate,Single,30.0,8
20741,Male,African-American,Post Sentence,Probation,Single,-1.9,5
20741,Male,African-American,Post Sentence,Probation,Single,-0.15,6
20741,Male,African-American,Post Sentence,Probation,Single,28.0,8
51012,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,-2.71,2
51012,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,-1.18,2
51012,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,12.0,1
50994,Male,Caucasian,Pretrial,Jail Inmate,Widowed,-4.32,1
50994,Male,Caucasian,Pretrial,Jail Inmate,Widowed,-2.7,1
50994,Male,Caucasian,Pretrial,Jail Inmate,Widowed,16.0,2
51001,Female,African-American,Pretrial,Jail Inmate,Single,-2.13,4
51001,Female,African-American,Pretrial,Jail Inmate,Single,-1.02,4
51001,Female,African-American,Pretrial,Jail Inmate,Single,11.0,1
45298,Male,Other,Post Sentence,Probation,Single,-2.23,4
45298,Male,Other,Post Sentence,Probation,Single,-0.37,5
45298,Male,Other,Post Sentence,Probation,Single,15.0,1
38484,Male,Caucasian,Other,Probation,Separated,-4.06,1
38484,Male,Caucasian,Other,Probation,Separated,-2.43,1
38484,Male,Caucasian,Other,Probation,Separated,13.0,1
50998,Male,Hispanic,Pretrial,Jail Inmate,Single,-1.91,5
50998,Male,Hispanic,Pretrial,Jail Inmate,Single,-0.91,3
50998,Male,Hispanic,Pretrial,Jail Inmate,Single,16.0,2
50999,Male,Hispanic,Pretrial,Jail Inmate,Single,-3.88,1
50999,Male,Hispanic,Pretrial,Jail Inmate,Single,-1.98,1
50999,Male,Hispanic,Pretrial,Jail Inmate,Single,12.0,1
51017,Male,African-American,Post Sentence,Probation,Single,-1.24,8
51017,Male,African-American,Post Sentence,Probation,Single,-0.6,3
51017,Male,African-American,Post Sentence,Probation,Single,14.0,1
51020,Female,Hispanic,Post Sentence,Probation,Single,-3.2,1
51020,Female,Hispanic,Post Sentence,Probation,Single,-1.0,4
51020,Female,Hispanic,Post Sentence,Probation,Single,15.0,1
51002,Male,Hispanic,Other,Probation,Single,-1.08,8
51002,Male,Hispanic,Other,Probation,Single,0.67,10
51002,Male,Hispanic,Other,Probation,Single,24.0,6
51010,Male,African-American,Probation Violator,Probation,Single,-2.24,3
51010,Male,African-American,Probation Violator,Probation,Single,1.24,10
51010,Male,African-American,Probation Violator,Probation,Single,26.0,6
50996,Male,Other,Pretrial,Jail Inmate,Single,-2.33,3
50996,Male,Other,Pretrial,Jail Inmate,Single,-0.42,5
50996,Male,Other,Pretrial,Jail Inmate,Single,18.0,3
51011,Female,African-American,Other,Probation,Single,-3.2,1
51011,Female,African-American,Other,Probation,Single,-1.65,2
51011,Female,African-American,Other,Probation,Single,17.0,2
51019,Male,Caucasian,Other,Probation,Single,-2.34,3
51019,Male,Caucasian,Other,Probation,Single,-0.94,3
51019,Male,Caucasian,Other,Probation,Single,22.0,5
29315,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.34,7
29315,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.1,7
29315,Male,Caucasian,Pretrial,Jail Inmate,Single,14.0,1
51013,Male,Caucasian,Other,Probation,Married,-4.38,1
51013,Male,Caucasian,Other,Probation,Married,-2.25,1
51013,Male,Caucasian,Other,Probation,Married,12.0,1
51022,Male,Hispanic,Other,Probation,Married,-3.0,1
51022,Male,Hispanic,Other,Probation,Married,-1.14,2
51022,Male,Hispanic,Other,Probation,Married,20.0,3
51014,Male,Caucasian,Post Sentence,Probation,Single,-2.97,1
51014,Male,Caucasian,Post Sentence,Probation,Single,-1.15,2
51014,Male,Caucasian,Post Sentence,Probation,Single,22.0,5
46539,Male,African-American,Conditional Release,Probation,Married,-3.47,1
46539,Male,African-American,Conditional Release,Probation,Married,-1.77,1
46539,Male,African-American,Conditional Release,Probation,Married,14.0,1
50997,Male,African-American,Pretrial,Jail Inmate,Single,-1.18,8
50997,Male,African-American,Pretrial,Jail Inmate,Single,0.19,8
50997,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
51018,Male,African-American,Post Sentence,Probation,Single,-2.45,3
51018,Male,African-American,Post Sentence,Probation,Single,-0.48,5
51018,Male,African-American,Post Sentence,Probation,Single,20.0,3
50995,Male,Caucasian,Pretrial,Jail Inmate,Single,-3.43,1
50995,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.79,1
50995,Male,Caucasian,Pretrial,Jail Inmate,Single,12.0,1
51000,Male,African-American,Pretrial,Jail Inmate,Single,-1.22,8
51000,Male,African-American,Pretrial,Jail Inmate,Single,-0.4,5
51000,Male,African-American,Pretrial,Jail Inmate,Single,14.0,1
8675,Male,African-American,Pretrial,Jail Inmate,Married,-3.74,1
8675,Male,African-American,Pretrial,Jail Inmate,Married,-1.36,2
8675,Male,African-American,Pretrial,Jail Inmate,Married,16.0,2
51016,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.49,3
51016,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.83,3
51016,Male,Caucasian,Pretrial,Jail Inmate,Single,21.0,4
9938,Female,African-American,Post Sentence,Probation,Separated,-1.51,6
9938,Female,African-American,Post Sentence,Probation,Separated,-0.09,8
9938,Female,African-American,Post Sentence,Probation,Separated,23.0,6
34810,Female,Caucasian,Post Sentence,Probation,Single,-2.84,2
34810,Female,Caucasian,Post Sentence,Probation,Single,-0.41,6
34810,Female,Caucasian,Post Sentence,Probation,Single,22.0,5
51036,Female,African-American,Other,Probation,Single,-1.69,6
51036,Female,African-American,Other,Probation,Single,-0.5,6
51036,Female,African-American,Other,Probation,Single,19.0,3
51042,Female,African-American,Pretrial,Pretrial Defendant,Single,-0.31,10
51042,Female,African-American,Pretrial,Pretrial Defendant,Single,0.44,10
51042,Female,African-American,Pretrial,Pretrial Defendant,Single,21.0,4
51053,Male,African-American,Pretrial,Jail Inmate,Single,-2.73,2
51053,Male,African-American,Pretrial,Jail Inmate,Single,-1.28,2
51053,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
51052,Female,Caucasian,Post Sentence,Probation,Divorced,-3.98,1
51052,Female,Caucasian,Post Sentence,Probation,Divorced,-2.07,1
51052,Female,Caucasian,Post Sentence,Probation,Divorced,15.0,1
50928,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.78,9
50928,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.31,6
50928,Male,African-American,Pretrial,Pretrial Defendant,Single,13.0,1
51024,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.98,1
51024,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.31,2
51024,Male,Caucasian,Pretrial,Jail Inmate,Single,16.0,2
51032,Female,African-American,Pretrial,Jail Inmate,Single,-2.95,1
51032,Female,African-American,Pretrial,Jail Inmate,Single,-1.62,2
51032,Female,African-American,Pretrial,Jail Inmate,Single,12.0,1
51047,Female,Asian,Post Sentence,Probation,Married,-3.47,1
51047,Female,Asian,Post Sentence,Probation,Married,-1.53,2
51047,Female,Asian,Post Sentence,Probation,Married,16.0,2
50928,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.57,10
50928,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.31,6
50928,Male,African-American,Pretrial,Pretrial Defendant,Single,17.0,2
45938,Male,African-American,Pretrial,Probation,Single,-1.53,6
45938,Male,African-American,Pretrial,Probation,Single,-0.68,4
45938,Male,African-American,Pretrial,Probation,Single,15.0,1
51035,Male,African-American,Pretrial,Jail Inmate,Single,-3.18,1
51035,Male,African-American,Pretrial,Jail Inmate,Single,-1.16,2
51035,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
51050,Male,Hispanic,Pretrial,Jail Inmate,Single,-3.06,1
51050,Male,Hispanic,Pretrial,Jail Inmate,Single,-1.19,2
51050,Male,Hispanic,Pretrial,Jail Inmate,Single,18.0,3
51026,Male,African-American,Pretrial,Jail Inmate,Single,-1.38,7
51026,Male,African-American,Pretrial,Jail Inmate,Single,0.31,9
51026,Male,African-American,Pretrial,Jail Inmate,Single,16.0,2
51028,Male,Other,Pretrial,Jail Inmate,Single,-1.96,5
