age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,all
46,Private,154405,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,0,0,40,United_States,30_to_60,yes
32,Local_gov,40444,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,50,United_States,30_to_60,yes
25,Private,450246,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
45,Self_emp_not_inc,28497,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,1485,70,United_States,30_to_60,yes
34,Local_gov,155781,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,4064,0,50,United_States,30_to_60,yes
52,Private,113094,Bachelors,13,Separated,Adm_clerical,Unmarried,White,Female,0,1092,40,United_States,30_to_60,yes
46,Local_gov,36228,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1902,40,United_States,30_to_60,yes
54,Private,210736,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
38,State_gov,143517,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
27,Private,330132,Bachelors,13,Married_civ_spouse,Tech_support,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
32,Private,195000,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
45,Private,26522,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,1902,35,United_States,30_to_60,yes
26,Private,291586,Bachelors,13,Never_married,Transport_moving,Own_child,White,Male,0,0,20,United_States,30_and_younger,yes
37,Private,329980,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
45,Private,61751,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,35,United_States,30_to_60,yes
25,Private,139012,Bachelors,13,Never_married,Sales,Own_child,Asian_Pac_Islander,Male,2174,0,40,Vietnam,30_and_younger,yes
80,?,172826,HS_grad,9,Married_civ_spouse,?,Husband,White,Male,0,0,8,United_States,60_and_older,yes
47,Private,103020,7th_8th,4,Married_civ_spouse,Machine_op_inspct,Wife,Other,Female,0,0,40,Puerto_Rico,30_to_60,yes
37,Private,99270,HS_grad,9,Never_married,Transport_moving,Other_relative,White,Female,0,0,40,United_States,30_to_60,yes
35,State_gov,349066,HS_grad,9,Divorced,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
19,Private,28119,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,4,United_States,30_and_younger,yes
37,Local_gov,287306,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Wife,Black,Female,99999,0,40,?,30_to_60,yes
25,Self_emp_not_inc,257574,Bachelors,13,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,20,United_States,30_and_younger,yes
26,Private,192262,Bachelors,13,Never_married,Sales,Own_child,White,Male,0,0,45,United_States,30_and_younger,yes
50,Private,152810,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,30_to_60,yes
52,Private,279129,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,37,United_States,30_to_60,yes
34,Private,263307,Bachelors,13,Never_married,Sales,Unmarried,Black,Male,0,0,45,?,30_to_60,yes
36,Private,296999,Some_college,10,Divorced,Craft_repair,Not_in_family,White,Female,0,0,37,United_States,30_to_60,yes
76,Private,93125,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,1424,0,24,United_States,60_and_older,yes
30,Self_emp_not_inc,455995,11th,7,Never_married,Craft_repair,Not_in_family,White,Male,0,0,45,United_States,60_and_older,yes
26,Private,64289,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
45,Private,67716,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,10520,0,48,United_States,30_to_60,yes
41,Private,179875,11th,7,Divorced,Other_service,Unmarried,Other,Female,0,0,40,United_States,30_to_60,yes
64,Self_emp_not_inc,177825,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,1055,0,40,United_States,60_and_older,yes
38,Private,104089,Assoc_voc,11,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
58,Private,205896,HS_grad,9,Divorced,Sales,Other_relative,White,Female,0,0,40,United_States,30_to_60,yes
45,Local_gov,318280,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,7688,0,50,United_States,30_to_60,yes
69,Local_gov,122850,10th,6,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,20,United_States,60_and_older,yes
24,Private,149342,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
46,Private,51618,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,40,United_States,30_to_60,yes
37,Self_emp_not_inc,348739,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
27,Private,302422,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
37,Federal_gov,203070,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,43,United_States,30_to_60,yes
25,Private,41526,Bachelors,13,Never_married,Craft_repair,Own_child,White,Male,0,0,30,Canada,30_and_younger,yes
21,?,162160,Some_college,10,Never_married,?,Own_child,Asian_Pac_Islander,Male,0,0,40,Taiwan,30_and_younger,yes
50,Local_gov,24139,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,0,0,65,United_States,30_to_60,yes
40,Self_emp_not_inc,204116,Bachelors,13,Married_spouse_absent,Prof_specialty,Not_in_family,White,Female,2174,0,40,United_States,30_to_60,yes
23,Federal_gov,55465,Some_college,10,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
33,State_gov,425785,Assoc_voc,11,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
45,Self_emp_inc,208802,Prof_school,15,Divorced,Prof_specialty,Unmarried,White,Male,25236,0,36,United_States,30_to_60,yes
69,Self_emp_inc,182451,Bachelors,13,Separated,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,60_and_older,yes
55,Private,227856,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7298,0,60,United_States,30_to_60,yes
52,Private,117295,1st_4th,2,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,30_to_60,yes
49,Self_emp_not_inc,343742,10th,6,Never_married,Craft_repair,Not_in_family,Black,Male,0,0,32,United_States,30_to_60,yes
26,Private,330695,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
27,Private,152231,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,45,United_States,30_and_younger,yes
39,Private,129597,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,3464,0,40,United_States,30_to_60,yes
23,Local_gov,248344,Some_college,10,Never_married,Other_service,Not_in_family,Black,Male,0,0,30,United_States,30_and_younger,yes
29,Private,166210,Some_college,10,Divorced,Tech_support,Not_in_family,White,Male,0,0,55,United_States,30_and_younger,yes
52,Self_emp_inc,210736,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,30_to_60,yes
38,Private,201328,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
63,Private,346975,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,7688,0,36,United_States,60_and_older,yes
19,?,32477,Some_college,10,Never_married,?,Own_child,White,Male,0,0,25,United_States,30_and_younger,yes
41,Self_emp_not_inc,438696,Masters,14,Divorced,Sales,Unmarried,White,Male,0,0,5,United_States,30_to_60,yes
64,Private,153894,Bachelors,13,Never_married,Sales,Unmarried,White,Female,0,0,40,Peru,60_and_older,yes
42,Private,172297,Masters,14,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,1902,40,United_States,30_to_60,yes
65,Self_emp_inc,210381,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,99999,0,65,United_States,60_and_older,yes
57,Self_emp_inc,146103,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,30_to_60,yes
56,Private,203580,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,35,?,30_to_60,yes
46,Local_gov,192323,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,38,United_States,30_to_60,yes
27,Private,198197,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Male,0,0,45,United_States,30_and_younger,yes
29,Private,87523,HS_grad,9,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
24,Private,155913,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,44,United_States,30_and_younger,yes
68,State_gov,235882,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,2377,60,United_States,60_and_older,yes
21,?,121694,7th_8th,4,Never_married,?,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
38,Private,129573,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,41,United_States,30_to_60,yes
40,Private,219591,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,30_to_60,yes
48,Self_emp_inc,136878,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,30_to_60,yes
54,Private,257765,7th_8th,4,Divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,40,Guatemala,30_to_60,yes
46,Self_emp_not_inc,119944,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,30_to_60,yes
17,Private,113301,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,12,?,30_and_younger,yes
42,Private,242564,7th_8th,4,Never_married,Handlers_cleaners,Not_in_family,Black,Male,0,2205,40,United_States,30_to_60,yes
32,Private,27051,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,44,United_States,30_to_60,yes
40,Private,260425,Assoc_acdm,12,Separated,Tech_support,Unmarried,White,Female,1471,0,32,United_States,30_to_60,yes
17,Private,133449,9th,5,Never_married,Other_service,Own_child,Black,Male,0,0,26,United_States,30_and_younger,yes
33,Private,108328,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,6849,0,50,United_States,30_to_60,yes
61,Self_emp_not_inc,196773,7th_8th,4,Married_civ_spouse,Sales,Husband,White,Male,0,0,30,United_States,60_and_older,yes
29,Private,143582,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,Asian_Pac_Islander,Female,0,0,35,Vietnam,30_and_younger,yes
42,Private,139012,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,40,Taiwan,30_to_60,yes
35,?,296738,11th,7,Separated,?,Not_in_family,White,Female,6849,0,60,United_States,30_to_60,yes
54,Private,155433,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,35,United_States,30_to_60,yes
28,Private,185647,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,30_and_younger,yes
47,Private,115358,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,Black,Female,0,0,40,United_States,30_to_60,yes
57,Private,49893,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,30_to_60,yes
36,Private,191335,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,56,United_States,30_to_60,yes
45,Private,135044,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
21,Private,259510,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,36,United_States,30_and_younger,yes
43,Federal_gov,233851,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,40,United_States,30_to_60,yes
67,?,233182,HS_grad,9,Divorced,?,Not_in_family,White,Female,0,0,7,United_States,60_and_older,yes
64,Private,231619,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,0,0,21,United_States,60_and_older,yes
43,Private,338290,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
30,Local_gov,118500,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,60_and_older,yes
36,Private,100681,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,2463,0,40,United_States,30_to_60,yes
49,Self_emp_not_inc,182211,HS_grad,9,Widowed,Farming_fishing,Not_in_family,White,Male,0,0,55,United_States,30_to_60,yes
53,Private,218311,HS_grad,9,Divorced,Sales,Not_in_family,White,Female,0,0,35,United_States,30_to_60,yes
52,Private,358554,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,30_to_60,yes
42,Federal_gov,262402,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
26,?,208994,Some_college,10,Never_married,?,Own_child,White,Male,0,0,12,United_States,30_and_younger,yes
39,Private,175390,HS_grad,9,Never_married,Sales,Unmarried,Black,Female,0,0,40,United_States,30_to_60,yes
35,Private,62333,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
21,Private,235442,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
43,Private,45156,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,60,United_States,30_to_60,yes
37,Private,217838,5th_6th,3,Separated,Other_service,Unmarried,White,Female,0,0,40,Mexico,30_to_60,yes
46,Local_gov,124071,Masters,14,Divorced,Exec_managerial,Unmarried,White,Female,0,0,65,United_States,30_to_60,yes
38,Private,104094,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,30_to_60,yes
25,?,200681,Some_college,10,Never_married,?,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
40,Private,125776,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_to_60,yes
19,Private,139466,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,25,United_States,30_and_younger,yes
20,State_gov,161978,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,0,0,20,United_States,30_and_younger,yes
30,Private,156025,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,60_and_older,yes
62,Self_emp_not_inc,173631,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,70,United_States,60_and_older,yes
28,?,290267,Bachelors,13,Never_married,?,Not_in_family,White,Male,0,0,18,United_States,30_and_younger,yes
36,Private,117073,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
43,Private,85995,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,30_to_60,yes
49,Local_gov,276247,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,30_to_60,yes
41,Self_emp_inc,140365,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1902,55,United_States,30_to_60,yes
34,Private,164748,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
18,Private,200603,HS_grad,9,Never_married,Adm_clerical,Other_relative,White,Female,0,0,30,United_States,30_and_younger,yes
42,Private,166740,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
44,Local_gov,145522,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
34,Federal_gov,112115,Some_college,10,Never_married,Craft_repair,Other_relative,White,Male,0,0,40,United_States,30_to_60,yes
27,Private,263614,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,30_and_younger,yes
60,State_gov,152711,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
35,Private,148903,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,16,United_States,30_to_60,yes
30,Private,381153,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,60_and_older,yes
31,Private,373185,Some_college,10,Never_married,Craft_repair,Unmarried,White,Male,0,0,42,Mexico,30_to_60,yes
30,Private,169104,Assoc_acdm,12,Never_married,Other_service,Other_relative,Asian_Pac_Islander,Male,0,0,40,Vietnam,60_and_older,yes
61,Self_emp_inc,134768,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,60_and_older,yes
38,Private,165930,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
29,Local_gov,214706,HS_grad,9,Never_married,Other_service,Unmarried,White,Female,0,0,40,United_States,30_and_younger,yes
71,?,229424,HS_grad,9,Widowed,?,Not_in_family,White,Female,0,0,40,United_States,60_and_older,yes
42,Private,209370,HS_grad,9,Separated,Sales,Not_in_family,White,Female,0,0,30,United_States,30_to_60,yes
20,Private,22966,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,0,12,Canada,30_and_younger,yes
27,?,182386,11th,7,Divorced,?,Unmarried,White,Female,0,0,35,United_States,30_and_younger,yes
73,Self_emp_inc,92886,10th,6,Widowed,Sales,Unmarried,White,Female,0,0,40,Canada,60_and_older,yes
39,Private,235259,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
53,Private,290688,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,52,United_States,30_to_60,yes
31,Private,395170,Assoc_voc,11,Married_civ_spouse,Other_service,Wife,Amer_Indian_Eskimo,Female,0,0,24,Mexico,30_to_60,yes
36,Self_emp_not_inc,125933,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,55,United_States,30_to_60,yes
24,Private,216563,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
23,Private,85088,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,37,United_States,30_and_younger,yes
44,Private,195881,Some_college,10,Divorced,Exec_managerial,Other_relative,White,Female,0,0,45,United_States,30_to_60,yes
73,Self_emp_not_inc,241121,7th_8th,4,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,United_States,60_and_older,yes
37,Private,198216,Assoc_acdm,12,Divorced,Tech_support,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
41,?,128700,HS_grad,9,Never_married,?,Own_child,White,Female,0,0,40,United_States,30_to_60,yes
21,Private,306850,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
